KIC,Evol_State,Mass,S_Mass,Radius,S_Radius,Logg_Seis,S_Logg_Seis,Teff,S_Teff,[Fe/H],S_[Fe/H],[Alp/Fe],S_[Alp/Fe],[C/Fe],S_[C/Fe],[N/Fe],S_[N/Fe],[C/N],S_[C/N]
9071153,RGB,1.2322,0.0474,6.0034,0.104,2.9737,0.004,4729.2466,46.5951,0.0864,0.058,0.0246,0.022,-0.023,0.03663692438545182,0.2731,0.040664045211639244,-0.29610000000000003,0.0572504758410262
9072725,RC,1.1675,0.0479,11.222,0.2081,2.4079,0.0043,4897.5356,51.6974,-0.2809,0.058,0.1045,0.022,-0.0832,0.056015132324864346,0.2347,0.05882731873950477,-0.31789999999999996,0.08498011807453135
9074137,RGB,1.164,0.0447,5.0009,0.0865,3.1077,0.0041,4846.718,50.8108,-0.0756,0.058,0.06,0.022,-0.0078,0.04753716635137136,0.2267,0.051507790601409705,-0.23450000000000001,0.07332094468923349
9075225,RGB,1.648,0.0634,9.982,0.1728,2.6583,0.0039,4762.31,44.7592,-0.0976,0.058,0.0112,0.022,-0.1253,0.03693970888450514,0.2703,0.04093513884638351,-0.39559999999999995,0.05767355380786322
9075872,RGB,1.1033,0.0422,4.8296,0.0834,3.1147,0.004,4965.2314,49.4481,-0.3726,0.058,0.1053,0.022,0.0161,0.05238171833622449,0.1212,0.055845288757317896,-0.1051,0.08009893359744925
9076584,RGB,1.3368,0.0512,5.4336,0.0938,3.0957,0.004,4953.738,48.1263,-0.1555,0.058,0.0405,0.022,-0.0746,0.04360096786367819,0.2621,0.04771247971499005,-0.3367,0.06760919974808534
9077453,RGB,1.2053,0.0462,4.9445,0.0854,3.1327,0.004,4904.1416,47.7967,-0.2071,0.058,0.0644,0.022,-0.0878,0.043903752362731516,0.1295,0.047983573349734306,-0.2173,0.0680325307932608
9077633,RGB,1.1329,0.0473,7.1593,0.1336,2.7843,0.0046,4796.8364,53.2894,-0.2632,0.058,0.1047,0.022,0.0211,0.05995133081255752,0.1519,0.06235153599118017,-0.1308,0.09049258684537757
9077844,RC,1.7645,0.0646,11.3265,0.1888,2.5792,0.0035,4658.051,41.2506,0.3881,0.058,0.0002,0.022,-0.1123,0.024222759924265664,0.3609,0.02819373801340321,-0.4732,0.0388690273283604
9079904,RGB,1.1722,0.0454,9.9244,0.1726,2.5148,0.0038,4464.2065,40.6218,0.2774,0.058,-0.0174,0.022,-0.0115,0.028461742911012156,0.1178,0.03171795526507861,-0.1293,0.04457408620973305
9080407,RGB,1.3923,0.0535,10.1949,0.1765,2.5665,0.0039,4761.8228,44.9919,-0.1898,0.058,0.0485,0.022,-0.0669,0.03966476937598502,0.2171,0.043374981559081864,-0.284,0.061482500338656376
9080445,RC,1.3898,0.0538,10.9515,0.1932,2.5048,0.0038,4868.2583,47.0647,-0.1965,0.058,0.0429,0.022,-0.1506,0.04238982986746491,0.2135,0.046628105176013,-0.3641,0.06591610109044668
9080606,RGB,1.319,0.0505,5.8326,0.1007,3.0283,0.004,4952.2925,48.4518,-0.2067,0.058,0.0437,0.022,-0.1726,0.045417674857998115,0.2848,0.04933904152345562,-0.45740000000000003,0.0701495038890116
9083642,RGB,1.1879,0.0496,9.8265,0.1834,2.5292,0.0048,4786.8926,58.405,-0.2811,0.058,0.1009,0.022,0.0426,0.07448498676711691,0.1737,0.07509293682416046,-0.1311,0.11065668700188336
9085007,RC,1.0084,0.0388,10.6602,0.187,2.3889,0.0041,4898.6074,53.2154,-0.3549,0.058,0.1158,0.022,0.0376,0.062373606804984084,0.1376,0.06452028506913426,-0.1,0.0938856708518616
9086060,RC,1.772,0.0645,11.3321,0.1884,2.5806,0.0036,4825.9937,45.6751,-0.0275,0.058,0.0012,0.022,-0.0513,0.050262226842851254,0.249,0.053676539679363804,-0.3003,0.0769269467792514
9086187,RGB,1.2019,0.046,6.0252,0.104,2.9597,0.004,4942.526,48.5939,-0.3417,0.058,0.0876,0.022,0.0076,0.050262226842851254,0.1799,0.053676539679363804,-0.1723,0.0769269467792514
9086216,RGB,1.3178,0.0506,6.2672,0.1084,2.9655,0.0041,4810.3574,49.8528,-0.0933,0.058,0.0764,0.022,-0.0153,0.06146525330782412,0.306,0.06397809779964574,-0.3213,0.09281686786477299
9086505,RC,1.0633,0.0413,10.5885,0.1871,2.4178,0.0038,4743.227,44.4962,-0.0831,0.058,0.0527,0.022,0.0332,0.03603135538734518,0.1843,0.04012185794215072,-0.15109999999999998,0.05640441036659284
9087348,RGB,1.2962,0.0543,10.2528,0.1917,2.5303,0.0044,4625.825,48.7975,-0.0017,0.058,0.0363,0.022,-0.0315,0.042995398865571556,0.2297,0.04635701154126874,-0.2612,0.06614051339455358
9087668,RC,1.1233,0.0462,10.8742,0.2018,2.4185,0.0044,4797.4277,51.7897,-0.1374,0.058,0.0333,0.022,-0.0314,0.051776149338117854,0.1952,0.0550320078530851,-0.22660000000000002,0.07904573925332015
9088119,RC,1.2039,0.0466,11.2601,0.1988,2.4183,0.0038,4823.209,45.8636,-0.2025,0.058,0.0664,0.022,-0.0333,0.04148147637030495,0.2109,0.04554373063703595,-0.2442,0.06443818467106459
9094600,RC,1.2997,0.0534,11.4607,0.2126,2.4362,0.0044,4860.9795,54.2212,-0.2646,0.058,0.062,0.022,-0.0815,0.06025411531161084,0.2055,0.0628937232606687,-0.287,0.09112058511258876
9096899,RC,1.4652,0.0566,10.9754,0.1935,2.5258,0.0038,4933.4604,47.7666,-0.2138,0.058,0.0495,0.022,-0.0993,0.045114890358944795,0.235,0.049067947888711355,-0.3343,0.0697260681739712
9097287,RGB,1.4236,0.0564,22.9345,0.407,1.8525,0.0038,4340.6675,38.7634,0.0177,0.058,-0.0003,0.022,-0.0567,0.027856173912905513,0.2916,0.030904674360845825,-0.34830000000000005,0.04351892660750774
9099712,RC,1.1386,0.0441,10.7804,0.1903,2.4319,0.0038,4832.9277,46.3957,-0.1802,0.058,0.0585,0.022,-0.0084,0.04269261436651823,0.2369,0.046628105176013,-0.2453,0.06613141778013429
9100325,RGB,1.4518,0.0599,29.6085,0.5481,1.6327,0.0039,4225.855,37.9567,-0.1455,0.058,0.0295,0.022,-0.0662,0.04178426086935827,0.229,0.04391716882857038,-0.2952,0.06341711671792076
9108412,RC,0.9154,0.0375,10.0491,0.1863,2.3981,0.0047,4929.516,61.018,-0.3232,0.058,0.0809,0.022,0.0426,0.08205459924344993,0.1672,0.08187027769276702,-0.12459999999999999,0.12126969617383465
9108759,RC,1.2557,0.0516,10.8138,0.2007,2.4717,0.004,4803.502,45.1152,-0.0527,0.058,0.035,0.022,-0.0571,0.0363341398863985,0.1931,0.040664045211639244,-0.2502,0.057036774531239155
9109244,RGB,1.3581,0.0521,5.0349,0.087,3.1687,0.0039,4877.3228,46.5285,0.0267,0.058,0.0051,0.022,-0.0763,0.03572857088829185,0.2526,0.04039295157689498,-0.32889999999999997,0.056401161355469256
9109546,RC,1.1832,0.0461,11.2618,0.1995,2.4106,0.0037,4583.9688,40.8137,0.2424,0.058,0.0092,0.022,0.0441,0.026039466918585587,0.3178,0.029820299821868776,-0.27370000000000005,0.0414026030011208
9112472,RC,1.7465,0.0676,11.278,0.1991,2.5785,0.0038,4846.0015,45.9109,-0.0644,0.058,0.0062,0.022,0.0281,0.037848062381665104,0.2412,0.04201951338536055,-0.2131,0.05915168869483322
9114414,RGB,1.4462,0.0557,10.6622,0.1848,2.5439,0.0039,4677.36,43.5872,-0.1278,0.058,0.0477,0.022,-0.02,0.03603135538734518,0.2798,0.03985076430740646,-0.2998,0.05619546158821537
9116434,RGB,1.574,0.0616,4.8912,0.0864,3.258,0.004,4996.038,48.2403,-0.0258,0.058,0.0302,0.022,-0.1292,0.04027033837409166,0.2453,0.04500154336754743,-0.3745,0.06316337136542091
9117994,RGB,1.4722,0.0612,5.7171,0.1065,3.0934,0.0044,4944.1504,51.6538,-0.0361,0.058,0.0137,0.022,-0.0602,0.04844551984853133,0.2342,0.052592165140386754,-0.2944,0.0747985050596253
9119504,RC,1.4162,0.0582,11.272,0.2092,2.4879,0.0041,4811.4556,45.7531,-0.1133,0.058,0.022,0.022,-0.0906,0.03845363137977174,0.2181,0.04256170065484907,-0.3087,0.05999786218107153
9119915,RGB,1.0956,0.042,4.9852,0.0862,3.0841,0.004,4883.643,47.5731,-0.2961,0.058,0.1015,0.022,0.0035,0.0466288128542114,0.1254,0.0501523224276884,-0.12190000000000001,0.07163674817749462
9138553,RC,1.1813,0.046,10.9981,0.1946,2.4305,0.0037,4643.161,42.3241,0.1153,0.058,0.0253,0.022,0.0265,0.029370096408172116,0.2612,0.03334451707354418,-0.2347,0.046472511848182955
9139859,RGB,1.2212,0.0466,7.6665,0.1316,2.7574,0.0037,4580.9507,40.5585,0.2721,0.058,0.0094,0.022,-0.007,0.025433897920478944,0.2987,0.029278112552380258,-0.3057,0.04055784206306178
9139970,RC,1.014,0.0393,10.3731,0.1832,2.415,0.0038,4807.832,45.9845,-0.1946,0.058,0.0807,0.022,-0.0596,0.0408759073721983,0.1342,0.04473044973280317,-0.19380000000000003,0.06338362476383
9140403,RGB,1.5708,0.0655,11.6321,0.2171,2.5036,0.0042,4783.3525,45.6548,-0.2876,0.058,0.0647,0.022,-0.054,0.043298183364624876,0.2011,0.046899198810757256,-0.2551,0.06677090207358642
9140614,RGB,1.2801,0.0494,8.9101,0.1545,2.6473,0.0039,4619.515,44.1914,-0.0338,0.058,0.0227,0.022,0.0187,0.03572857088829185,0.1919,0.03930857703791794,-0.1732,0.055563807002382594
9142768,RC,1.0175,0.0395,10.8179,0.1911,2.38,0.004,4776.1143,48.965,-0.1922,0.058,0.0653,0.022,0.0224,0.04814273534947801,0.1697,0.051507790601409705,-0.1473,0.07375500938797998
9142865,RGB,1.6367,0.0679,5.1368,0.0956,3.2324,0.0048,5086.683,61.2368,-0.1927,0.058,0.096,0.022,-0.0938,0.07387941776901027,0.3241,0.07536403045890473,-0.4179,0.11041300878722729
9143545,RC,1.1523,0.0449,11.0726,0.1961,2.4139,0.004,4601.014,47.1153,0.1946,0.058,0.0044,0.022,0.0551,0.0363341398863985,0.1978,0.04012185794215072,-0.1427,0.056618605033631635
9143868,RC,1.2309,0.0479,10.9223,0.1932,2.4544,0.0037,4681.5547,42.7189,0.1133,0.058,0.0133,0.022,-0.0116,0.02997566540627876,0.28,0.03415779797777697,-0.2916,0.04752852840163767
9145861,RGB,1.2833,0.0494,5.7514,0.0997,3.0286,0.0038,4687.7085,42.239,0.2875,0.058,0.0283,0.022,0.0629,0.02664503591669223,0.3596,0.03063358072610156,-0.29669999999999996,0.0424589210300875
9145952,RC,1.1646,0.0425,10.8953,0.1813,2.4325,0.0036,4779.8066,44.8022,-0.0853,0.058,0.0435,0.022,-0.0039,0.03693970888450514,0.1907,0.04093513884638351,-0.1946,0.05767355380786322
9145955,RGB,1.3366,0.0505,5.8181,0.0993,3.0362,0.004,4989.284,49.4921,-0.3328,0.058,0.08,0.022,-0.0616,0.05147336483906454,0.226,0.0550320078530851,-0.2876,0.0788277543836964
9146245,RGB,1.5548,0.06,9.91,0.1719,2.6393,0.0038,4619.7383,41.478,0.1658,0.058,0.0255,0.022,0.0181,0.02815895841195883,0.3174,0.03198904889982287,-0.2993,0.04457132757268319
9146372,RGB,1.2759,0.0492,6.5178,0.113,2.9174,0.004,4656.432,47.1116,0.2512,0.058,0.029,0.022,0.0155,0.03693970888450514,0.3528,0.04093513884638351,-0.3373,0.05767355380786322
9147335,RC,1.7814,0.069,10.9649,0.1935,2.6115,0.0038,4840.38,45.2345,0.0797,0.058,0.0064,0.022,-0.1152,0.03360907939491861,0.3246,0.03822420249894089,-0.43979999999999997,0.053232037189445434
9149793,RC,1.1675,0.0479,10.6339,0.1971,2.4547,0.0046,4907.6113,58.4041,-0.19,0.058,0.0422,0.022,-0.1096,0.06752094328889054,0.2271,0.06939997049453098,-0.3367,0.10130031863777694
9150223,RC,1.2918,0.05,10.9078,0.1924,2.4765,0.0041,4890.623,53.5239,-0.2094,0.058,0.0561,0.022,-0.0914,0.058134623818237585,0.2164,0.060996067817458866,-0.3078,0.08815246580150297
9151079,RC,1.1674,0.0482,11.6342,0.2164,2.3765,0.004,4617.1074,41.4656,0.1527,0.058,0.0096,0.022,-0.0032,0.02815895841195883,0.2254,0.03198904889982287,-0.2286,0.04457132757268319
9151578,RC,1.4863,0.0545,14.0907,0.235,2.315,0.0036,4621.162,42.4659,-0.094,0.058,0.0147,0.022,0.072,0.033911863893971925,0.3571,0.037682015229452366,-0.28509999999999996,0.05302499481626621
9152245,RGB,1.1064,0.0463,5.433,0.1015,3.0136,0.0041,4685.7793,42.7526,0.1055,0.058,0.057,0.022,0.0099,0.03027844990533208,0.2083,0.034428891612521224,-0.19840000000000002,0.04795109181838281
9152460,RC,1.2761,0.0527,12.8138,0.2385,2.3313,0.0045,4589.406,53.2162,0.1816,0.058,0.0172,0.022,-0.0093,0.04753716635137136,0.2545,0.050694509697176926,-0.2638,0.07270164531246616
9153621,RGB,1.3512,0.0564,10.8419,0.2024,2.4993,0.0044,4776.1357,49.4773,-0.3336,0.058,0.0526,0.022,-0.0451,0.05238171833622449,0.2107,0.055303101487829374,-0.2558,0.0796881678256942
9154290,RC,1.0526,0.0435,11.013,0.205,2.3793,0.0039,4578.2275,40.9317,0.1788,0.058,0.0275,0.022,0.0398,0.02725060491479887,0.1759,0.030904674360845825,-0.1361,0.04309276270713675
9154402,RGB,1.1989,0.0498,4.3211,0.0805,3.2474,0.0043,4967.5645,48.1722,-0.16,0.058,0.0631,0.0877,0.0061,0.044206536861784836,0.16,0.04825466698447857,-0.1539,0.06845588355399553
9156571,RC,1.3452,0.0555,11.0794,0.206,2.4805,0.004,4640.806,41.7703,0.2034,0.058,0.0091,0.022,-0.0304,0.027553389413852193,0.3818,0.03144686163033435,-0.41219999999999996,0.04372621365476689
9158981,RGB,1.3184,0.0508,9.951,0.1724,2.5639,0.0041,4695.7393,48.4362,-0.0384,0.058,0.0276,0.022,-0.0822,0.055712347825811026,0.2766,0.058556225104760516,-0.3588,0.08455615562389436
9159227,RC,0.9929,0.0388,10.8338,0.192,2.3681,0.0037,4535.691,40.2429,0.2513,0.058,0.0488,0.022,0.0684,0.02664503591669223,0.1695,0.0303624870913573,-0.10110000000000001,0.0422475808014557
9159375,RC,1.3356,0.0518,10.8454,0.1916,2.496,0.004,4772.8765,48.5675,-0.0243,0.058,0.0411,0.022,-0.0899,0.05147336483906454,0.2994,0.054760914218340846,-0.3893,0.07862195215404652
9160995,RC,1.214,0.047,10.7933,0.1904,2.4587,0.0039,4877.315,47.7928,-0.2772,0.058,0.0616,0.022,-0.0622,0.0611624688087708,0.2391,0.06343591053015722,-0.3013,0.09218905900883377
9161068,RGB,1.3119,0.0495,4.5353,0.0774,3.2445,0.004,5029.1196,50.6912,-0.3801,0.058,0.0704,0.022,-0.0398,0.055106778827704386,0.1556,0.058285131470016245,-0.1954,0.0839132123640441
9161150,RC,1.0311,0.0399,10.3821,0.1833,2.4215,0.0042,4831.5674,53.9057,-0.3073,0.058,0.0923,0.022,-0.0011,0.07781561625670344,0.2234,0.07780387317160309,-0.22449999999999998,0.11512540823705095
9161451,RGB,1.1601,0.0446,5.6864,0.0984,2.9946,0.0042,4760.0825,51.587,-0.004,0.058,0.0627,0.022,0.004,0.05964854631350419,0.2033,0.06235153599118017,-0.1993,0.09027250088234993
9162061,RC,1.0049,0.0412,10.428,0.1934,2.4065,0.0043,4881.42,52.318,-0.3413,0.058,0.1277,0.022,0.053,0.061768037806877445,0.1289,0.06370700416490148,-0.0759,0.09283407935009559
9163785,RGB,1.6333,0.0627,10.8394,0.1875,2.5827,0.0039,4802.426,45.8337,-0.2054,0.058,0.0489,0.022,-0.1344,0.04117869187125162,0.2329,0.04500154336754743,-0.36729999999999996,0.06380695653705969
9164696,RGB,1.218,0.0468,6.4492,0.1117,2.9064,0.004,4742.5264,46.3603,0.0967,0.058,0.0403,0.022,0.0048,0.037848062381665104,0.292,0.04201951338536055,-0.28719999999999996,0.05915168869483322
9165879,RGB,1.2021,0.0465,9.7219,0.1689,2.5439,0.0038,4506.5825,41.3197,0.2279,0.058,0.037,0.022,0.0598,0.03845363137977174,0.2456,0.04174841975061629,-0.18580000000000002,0.05937390363057129
9166023,RGB,1.1517,0.045,14.8908,0.26,2.1461,0.0037,4216.4053,36.249,0.3314,0.058,0.0294,0.022,0.0851,0.02361719092615902,0.2409,0.025753895300704852,-0.1558,0.036552413482664005
9166070,RGB,1.1835,0.0458,9.3488,0.1624,2.5713,0.0042,4535.2773,48.1037,0.1186,0.058,-0.0005,0.022,-0.0011,0.049959442343797934,0.2079,0.052592165140386754,-0.209,0.07588711088963875
9172292,RGB,1.7336,0.0667,11.0831,0.192,2.5893,0.0036,4719.4473,38.3541,0.0097,0.058,0.0055,0.022,-0.1606,0.033003510396811965,0.243,0.037139827959963845,-0.40359999999999996,0.05196576858996086
9175269,RGB,1.5364,0.0642,9.2472,0.1727,2.6943,0.0042,4725.3496,43.7922,-0.0033,0.058,0.0051,0.022,-0.1065,0.03360907939491861,0.2646,0.037682015229452366,-0.3711,0.05281143562749354
9175908,RC,1.2629,0.0518,12.1053,0.2245,2.3762,0.0041,4895.0737,47.7047,-0.2891,0.058,0.0641,0.022,-0.1066,0.0466288128542114,0.2659,0.050423416062432655,-0.37250000000000005,0.0718434413290075
9176522,RGB,1.4987,0.0575,6.1801,0.1069,3.0335,0.0039,4822.9326,44.9865,0.08,0.058,0.0051,0.022,-0.1251,0.033306294895865285,0.3038,0.037682015229452366,-0.4289,0.0525987523399031
9177726,RGB,1.3836,0.0534,20.8024,0.3592,1.9277,0.0037,4223.41,37.0719,0.0905,0.058,0.0489,0.022,0.0435,0.02573668241953227,0.244,0.02819373801340321,-0.2005,0.039931307007335305
9180003,RGB,1.7658,0.0678,8.6316,0.1493,2.8146,0.0039,4800.105,44.9009,0.0523,0.058,0.0028,0.022,-0.0839,0.03360907939491861,0.327,0.03795310886419663,-0.41090000000000004,0.053021460432818135
9180125,RC,1.2506,0.0515,11.1166,0.2066,2.446,0.004,4711.8247,43.3791,0.0417,0.058,0.0217,0.022,-0.0506,0.032095156899652005,0.2028,0.03632654705573106,-0.2534,0.05069755022955855
9182420,RGB,1.1718,0.049,6.7708,0.1265,2.8474,0.0042,4687.961,43.5808,0.0801,0.058,0.0364,0.022,0.0028,0.031792372400598685,0.2591,0.036055453420986795,-0.2563,0.05027488982499288
9183248,RGB,1.3964,0.0676,4.6978,0.1037,3.241,0.0047,4871.8027,51.8979,0.0729,0.058,0.025,0.022,0.0872,0.0466288128542114,0.3205,0.050694509697176926,-0.2333,0.07205056153883121
9183434,RGB,1.3817,0.0579,10.1525,0.19,2.5669,0.0041,4577.048,40.5925,0.2502,0.058,-0.0151,0.022,-0.0603,0.02573668241953227,0.3511,0.029549206187124515,-0.41140000000000004,0.040980194586031075
9202597,RGB,1.2161,0.0469,6.0941,0.1057,2.9549,0.0038,4616.901,41.0198,0.345,0.058,0.0157,0.022,0.0437,0.024525544423318984,0.2972,0.028464831648147473,-0.2535,0.03929113786973568
9203775,RGB,1.0463,0.0439,7.3113,0.1369,2.7315,0.0041,4508.994,39.5347,0.3482,0.058,0.0313,0.022,0.0924,0.02361719092615902,0.259,0.026838269839681902,-0.16660000000000003,0.03738920296533668
9204851,RGB,1.0795,0.0423,18.7847,0.3299,1.9078,0.0038,4260.4873,37.7541,0.0049,0.058,0.0314,0.022,0.0269,0.02725060491479887,0.1852,0.03009139345661304,-0.1583,0.042463953775223724
9204871,RC,1.1526,0.0446,10.7181,0.1892,2.4422,0.0038,4838.5806,46.5504,-0.2078,0.058,0.0363,0.022,-0.0479,0.04208704536841159,0.1912,0.04608591790652448,-0.2391,0.06528475509436307
9205044,RGB,1.1344,0.0434,5.8946,0.1018,2.9536,0.004,4954.79,49.1568,-0.4246,0.058,0.1035,0.022,-0.02,0.05419842533054442,0.1391,0.0572007569310392,-0.1591,0.08243651651718481
9205419,RGB,1.155,0.0481,5.8847,0.1097,2.9629,0.0044,4917.632,50.399,-0.2769,0.058,0.073,0.022,-0.0091,0.05298728733433114,0.1511,0.05638747602680642,-0.1602,0.08094645754413075
9205663,RGB,1.1408,0.044,8.0107,0.1389,2.6897,0.0038,4654.1113,42.6363,-0.0363,0.058,0.0504,0.022,-0.0735,0.033003510396811965,0.0911,0.03686873432521958,-0.1646,0.05175601968221241
9205705,RGB,1.1669,0.045,12.526,0.2171,2.3062,0.0039,4663.85,44.0957,-0.3714,0.058,0.0799,0.022,-0.0338,0.042995398865571556,0.232,0.04608591790652448,-0.26580000000000004,0.0659340746393454
9206460,RC,1.1937,0.0492,11.0032,0.2045,2.4346,0.0044,4675.253,50.5175,0.1137,0.058,0.012,0.022,-0.0028,0.04360096786367819,0.1278,0.04717029244550152,-0.1306,0.06719440683377302
9206643,RC,1.2813,0.05,11.8406,0.2099,2.4017,0.0036,4538.0317,39.9869,0.3006,0.058,0.0419,0.022,0.0873,0.024525544423318984,0.3195,0.02819373801340321,-0.23220000000000002,0.039079101453508465
9209366,RGB,1.1124,0.0429,5.4302,0.0942,3.0164,0.0041,4626.718,47.0146,0.3116,0.058,0.0385,0.022,0.0842,0.0363341398863985,0.2064,0.04012185794215072,-0.1222,0.056618605033631635
9210256,RGB,1.429,0.0547,6.4766,0.1119,2.9721,0.0039,4912.8857,47.5735,-0.1738,0.058,0.0738,0.022,-0.0689,0.042995398865571556,0.249,0.04717029244550152,-0.3179,0.06676260445672985
9210319,RC,1.0529,0.0407,11.2598,0.1986,2.3601,0.0042,4892.6924,54.7023,-0.3695,0.058,0.0695,0.022,0.0455,0.07175992627563703,0.1659,0.07265309411146212,-0.1204,0.10683668851364589
9210570,RGB,1.1893,0.046,8.1686,0.1419,2.6908,0.004,4537.0845,44.8427,0.2556,0.058,0.0325,0.022,0.0389,0.032700725897758645,0.2757,0.036055453420986795,-0.2368,0.050915044541461334
9210738,RGB,1.2321,0.0513,5.1515,0.096,3.1066,0.0043,4934.4814,47.796,-0.1724,0.058,0.0534,0.022,-0.0216,0.04360096786367819,0.1873,0.04771247971499005,-0.2089,0.06760919974808534
9211401,RC,1.3579,0.0527,12.7674,0.2255,2.3614,0.0038,4782.4185,45.138,-0.1504,0.058,0.0311,0.022,-0.1232,0.038756415878825064,0.2151,0.04283279428959334,-0.33830000000000005,0.06042099096272058
9214131,RC,1.4714,0.0605,10.9476,0.2032,2.5299,0.004,4809.3774,45.3795,-0.0508,0.058,-0.0172,0.022,-0.0909,0.03663692438545182,0.2275,0.04093513884638351,-0.3184,0.05745969536385086
9214176,RGB,1.5276,0.0584,5.4356,0.0938,3.1533,0.0045,4996.425,60.6233,-0.1494,0.058,0.0267,0.022,-0.1903,0.07085157277847706,0.2215,0.07265309411146212,-0.4118,0.106169929079843
9214512,RGB,1.1944,0.0459,6.3844,0.1104,2.9067,0.0043,4806.494,53.3566,-0.0676,0.058,0.0363,0.022,-0.0395,0.05268450283527781,0.18,0.055845288757317896,-0.2195,0.08031718274225268
9214827,RC,1.2611,0.0517,11.0876,0.2056,2.4519,0.0045,4878.286,55.9726,-0.1869,0.058,0.0576,0.022,-0.0625,0.06297917580309072,0.2106,0.06533356597336705,-0.2731,0.09493742507223432
9215910,RGB,1.1561,0.0443,5.7831,0.1,2.9785,0.0041,4860.9316,50.7037,-0.1373,0.058,0.0468,0.022,-0.0233,0.049656657844744614,0.1782,0.053134352409875275,-0.2015,0.076079533250977
9217456,RGB,1.3641,0.0523,21.3655,0.3679,1.897,0.0038,4382.668,39.9715,-0.2066,0.058,0.0408,0.022,-0.0521,0.033003510396811965,0.2378,0.036055453420986795,-0.2899,0.05113023449048256
9217521,RC,1.1315,0.0438,10.5566,0.1862,2.4474,0.0038,4885.1562,47.471,-0.3195,0.058,0.0758,0.022,-0.0294,0.04753716635137136,0.2063,0.05096560333192119,-0.23570000000000002,0.07290765492925076
9219958,RGB,1.3543,0.0521,11.337,0.1963,2.4609,0.0041,4738.2993,48.2184,-0.3647,0.058,0.0688,0.022,-0.0812,0.07085157277847706,0.2299,0.07156871957248506,-0.3111,0.10536190721343341
9219997,RGB,1.1762,0.0455,8.5169,0.1479,2.6497,0.004,4543.326,45.8442,0.2162,0.058,0.0006,0.022,0.023,0.045114890358944795,0.2084,0.04825466698447857,-0.1854,0.0691059624885386
9220076,RC,1.1199,0.0434,10.6002,0.1873,2.4393,0.0038,4774.659,45.3427,-0.1226,0.058,0.0312,0.022,-0.0111,0.054803994328651066,0.1721,0.057742944200527724,-0.1832,0.08328433682548915
9222389,RGB,1.4812,0.0571,12.5826,0.218,2.4083,0.0039,4681.3867,44.271,-0.2342,0.058,0.0403,0.022,-0.182,0.04632602835515808,0.2517,0.049610135158199876,-0.4337,0.07100679854609053
9224282,RGB,1.3125,0.0549,8.7691,0.164,2.672,0.0047,4648.108,54.3511,0.0625,0.058,-0.0101,0.022,-0.081,0.050262226842851254,0.2454,0.05340544604461954,-0.3264,0.07672123995205889
9225958,RGB,1.2428,0.0477,4.9401,0.0855,3.1467,0.0039,4790.2905,46.3642,0.0434,0.058,0.0318,0.022,0.0204,0.039361984876931704,0.3092,0.04364607519382612,-0.28879999999999995,0.06147596978232975
9226481,RGB,1.2172,0.0471,10.4636,0.1817,2.4847,0.0038,4543.589,41.0365,0.0908,0.058,0.0027,0.022,0.0155,0.03996755387503834,0.2524,0.043374981559081864,-0.2369,0.06169840649603121
9226739,RGB,1.1709,0.0452,10.8114,0.1876,2.4387,0.0038,4583.057,41.5578,-0.0071,0.058,0.0405,0.022,-0.0494,0.031186803402492042,0.1917,0.03497107888200975,-0.2411,0.049008985349036985
9228346,RC,1.3407,0.0521,11.4014,0.2016,2.4542,0.0037,4691.9624,43.0689,0.1164,0.058,0.0184,0.022,-0.002,0.02997566540627876,0.2264,0.03415779797777697,-0.2284,0.04752852840163767
9228469,RGB,1.3642,0.0522,6.5691,0.1134,2.9396,0.004,4972.039,49.0193,-0.3281,0.058,0.0783,0.022,-0.0489,0.05086779584095789,0.1992,0.054218726948852325,-0.2481,0.07777442039462588
9229592,RGB,1.3878,0.0526,8.0376,0.1374,2.7719,0.0043,4847.74,54.1837,-0.3479,0.058,0.0635,0.022,-0.0988,0.08266016824155657,0.2489,0.08187027769276702,-0.3477,0.12171878565248069
